VariableName,VarUnits,SampleMedium,DataType,ValueType,TimeSupport,TimeUnits,Speciation,SiteName,SiteCode,Latitude,Longitude,GeneralCategory,NoDataValue
Precipitation,millimeter,Precipitation,Incremental,Field Observation,1,day,Not Applicable,"IOWA CITY MUNI AP             ",GHCN:USW00014937,41.6328,-91.5431,Climate,-9999
UTCTimeStamp,LocalTimestamp,UTCOffset,Value,MethodDescription,QualityControlLevel,ValueAccuracy,CensorCode,OffsetValue,OffsetDescription,OffsetUnit,Qualifier,QualifierDescription,SourceDescription,SourceLink,Citation
1948-06-19 00:00:00,1948-06-19 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-06-20 00:00:00,1948-06-20 00:00:00,0,0.5,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-06-21 00:00:00,1948-06-21 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_01,unknown,unknown,unknown,unknown
1948-06-22 00:00:00,1948-06-22 00:00:00,0,11.9,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-06-23 00:00:00,1948-06-23 00:00:00,0,2.8,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-06-24 00:00:00,1948-06-24 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-06-25 00:00:00,1948-06-25 00:00:00,0,1,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-06-26 00:00:00,1948-06-26 00:00:00,0,16.3,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-06-27 00:00:00,1948-06-27 00:00:00,0,7.6,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-06-28 00:00:00,1948-06-28 00:00:00,0,16.8,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-06-29 00:00:00,1948-06-29 00:00:00,0,0.3,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-06-30 00:00:00,1948-06-30 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-07-01 00:00:00,1948-07-01 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-07-02 00:00:00,1948-07-02 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-07-03 00:00:00,1948-07-03 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-07-04 00:00:00,1948-07-04 00:00:00,0,22.4,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-07-05 00:00:00,1948-07-05 00:00:00,0,0.3,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-07-06 00:00:00,1948-07-06 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-07-07 00:00:00,1948-07-07 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-07-08 00:00:00,1948-07-08 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-07-09 00:00:00,1948-07-09 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-07-10 00:00:00,1948-07-10 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-07-11 00:00:00,1948-07-11 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-07-12 00:00:00,1948-07-12 00:00:00,0,2.8,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-07-13 00:00:00,1948-07-13 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-07-14 00:00:00,1948-07-14 00:00:00,0,40.1,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-07-15 00:00:00,1948-07-15 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_01,unknown,unknown,unknown,unknown
1948-07-16 00:00:00,1948-07-16 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-07-17 00:00:00,1948-07-17 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-07-18 00:00:00,1948-07-18 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-07-19 00:00:00,1948-07-19 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-07-20 00:00:00,1948-07-20 00:00:00,0,1,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-07-21 00:00:00,1948-07-21 00:00:00,0,75.7,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-07-22 00:00:00,1948-07-22 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-07-23 00:00:00,1948-07-23 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-07-24 00:00:00,1948-07-24 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-07-25 00:00:00,1948-07-25 00:00:00,0,38.4,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-07-26 00:00:00,1948-07-26 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-07-27 00:00:00,1948-07-27 00:00:00,0,9.1,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-07-28 00:00:00,1948-07-28 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-07-29 00:00:00,1948-07-29 00:00:00,0,10.9,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-07-30 00:00:00,1948-07-30 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_01,unknown,unknown,unknown,unknown
1948-07-31 00:00:00,1948-07-31 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-08-01 00:00:00,1948-08-01 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_01,unknown,unknown,unknown,unknown
1948-08-02 00:00:00,1948-08-02 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_01,unknown,unknown,unknown,unknown
1948-08-03 00:00:00,1948-08-03 00:00:00,0,4.8,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-08-04 00:00:00,1948-08-04 00:00:00,0,0.3,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-08-05 00:00:00,1948-08-05 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-08-06 00:00:00,1948-08-06 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_01,unknown,unknown,unknown,unknown
1948-08-07 00:00:00,1948-08-07 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_01,unknown,unknown,unknown,unknown
1948-08-08 00:00:00,1948-08-08 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-08-09 00:00:00,1948-08-09 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-08-10 00:00:00,1948-08-10 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-08-11 00:00:00,1948-08-11 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_01,unknown,unknown,unknown,unknown
1948-08-12 00:00:00,1948-08-12 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-08-13 00:00:00,1948-08-13 00:00:00,0,4.6,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-08-14 00:00:00,1948-08-14 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-08-15 00:00:00,1948-08-15 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-08-16 00:00:00,1948-08-16 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-08-17 00:00:00,1948-08-17 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-08-18 00:00:00,1948-08-18 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-08-19 00:00:00,1948-08-19 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-08-20 00:00:00,1948-08-20 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-08-21 00:00:00,1948-08-21 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-08-22 00:00:00,1948-08-22 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-08-23 00:00:00,1948-08-23 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-08-24 00:00:00,1948-08-24 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-08-25 00:00:00,1948-08-25 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-08-26 00:00:00,1948-08-26 00:00:00,0,0.5,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-08-27 00:00:00,1948-08-27 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_01,unknown,unknown,unknown,unknown
1948-08-28 00:00:00,1948-08-28 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-08-29 00:00:00,1948-08-29 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_01,unknown,unknown,unknown,unknown
1948-08-30 00:00:00,1948-08-30 00:00:00,0,2.8,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-08-31 00:00:00,1948-08-31 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-09-01 00:00:00,1948-09-01 00:00:00,0,10.9,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-09-02 00:00:00,1948-09-02 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-09-03 00:00:00,1948-09-03 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-09-04 00:00:00,1948-09-04 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-09-05 00:00:00,1948-09-05 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-09-06 00:00:00,1948-09-06 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-09-07 00:00:00,1948-09-07 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_01,unknown,unknown,unknown,unknown
1948-09-08 00:00:00,1948-09-08 00:00:00,0,11.2,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-09-09 00:00:00,1948-09-09 00:00:00,0,2.3,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-09-10 00:00:00,1948-09-10 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-09-11 00:00:00,1948-09-11 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-09-12 00:00:00,1948-09-12 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-09-13 00:00:00,1948-09-13 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-09-14 00:00:00,1948-09-14 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-09-15 00:00:00,1948-09-15 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-09-16 00:00:00,1948-09-16 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-09-17 00:00:00,1948-09-17 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-09-18 00:00:00,1948-09-18 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-09-19 00:00:00,1948-09-19 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-09-20 00:00:00,1948-09-20 00:00:00,0,40.6,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-09-21 00:00:00,1948-09-21 00:00:00,0,2,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-09-22 00:00:00,1948-09-22 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_01,unknown,unknown,unknown,unknown
1948-09-23 00:00:00,1948-09-23 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-09-24 00:00:00,1948-09-24 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-09-25 00:00:00,1948-09-25 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-09-26 00:00:00,1948-09-26 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-09-27 00:00:00,1948-09-27 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-09-28 00:00:00,1948-09-28 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-09-29 00:00:00,1948-09-29 00:00:00,0,1.3,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-09-30 00:00:00,1948-09-30 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-10-01 00:00:00,1948-10-01 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-10-02 00:00:00,1948-10-02 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-10-03 00:00:00,1948-10-03 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-10-04 00:00:00,1948-10-04 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-10-05 00:00:00,1948-10-05 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-10-06 00:00:00,1948-10-06 00:00:00,0,27.2,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-10-07 00:00:00,1948-10-07 00:00:00,0,25.7,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-10-08 00:00:00,1948-10-08 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_01,unknown,unknown,unknown,unknown
1948-10-09 00:00:00,1948-10-09 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-10-10 00:00:00,1948-10-10 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-10-11 00:00:00,1948-10-11 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_01,unknown,unknown,unknown,unknown
1948-10-12 00:00:00,1948-10-12 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-10-13 00:00:00,1948-10-13 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-10-14 00:00:00,1948-10-14 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-10-15 00:00:00,1948-10-15 00:00:00,0,0.3,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-10-16 00:00:00,1948-10-16 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_01,unknown,unknown,unknown,unknown
1948-10-17 00:00:00,1948-10-17 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-10-18 00:00:00,1948-10-18 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-10-19 00:00:00,1948-10-19 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-10-20 00:00:00,1948-10-20 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-10-21 00:00:00,1948-10-21 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-10-22 00:00:00,1948-10-22 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-10-23 00:00:00,1948-10-23 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-10-24 00:00:00,1948-10-24 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-10-25 00:00:00,1948-10-25 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-10-26 00:00:00,1948-10-26 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-10-27 00:00:00,1948-10-27 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-10-28 00:00:00,1948-10-28 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-10-29 00:00:00,1948-10-29 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-10-30 00:00:00,1948-10-30 00:00:00,0,3.8,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-10-31 00:00:00,1948-10-31 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-11-01 00:00:00,1948-11-01 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-11-02 00:00:00,1948-11-02 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_01,unknown,unknown,unknown,unknown
1948-11-03 00:00:00,1948-11-03 00:00:00,0,0.5,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-11-04 00:00:00,1948-11-04 00:00:00,0,13,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-11-05 00:00:00,1948-11-05 00:00:00,0,1.8,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-11-06 00:00:00,1948-11-06 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-11-07 00:00:00,1948-11-07 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-11-08 00:00:00,1948-11-08 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_01,unknown,unknown,unknown,unknown
1948-11-09 00:00:00,1948-11-09 00:00:00,0,2,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-11-10 00:00:00,1948-11-10 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-11-11 00:00:00,1948-11-11 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-11-12 00:00:00,1948-11-12 00:00:00,0,0.5,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-11-13 00:00:00,1948-11-13 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-11-14 00:00:00,1948-11-14 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-11-15 00:00:00,1948-11-15 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-11-16 00:00:00,1948-11-16 00:00:00,0,22.4,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-11-17 00:00:00,1948-11-17 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-11-18 00:00:00,1948-11-18 00:00:00,0,8.4,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-11-19 00:00:00,1948-11-19 00:00:00,0,14.2,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-11-20 00:00:00,1948-11-20 00:00:00,0,0.3,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-11-21 00:00:00,1948-11-21 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_01,unknown,unknown,unknown,unknown
1948-11-22 00:00:00,1948-11-22 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_01,unknown,unknown,unknown,unknown
1948-11-23 00:00:00,1948-11-23 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-11-24 00:00:00,1948-11-24 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-11-25 00:00:00,1948-11-25 00:00:00,0,1.5,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
1948-11-26 00:00:00,1948-11-26 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__01,unknown,unknown,unknown,unknown
